Date,SPY,VUG,VTV,SPHQ,SPHD,IYW,VB,MTUM,SCHO,TLT,HYG,LQD,IEO,IAU,VNQ,VIXY
2022-04-18,423.1605529785156,265.90423583984375,139.4959716796875,46.86774444580078,44.009456634521484,93.86005401611328,199.08261108398438,154.11732482910156,45.851036071777344,111.33004760742188,70.00470733642578,104.39125061035156,82.67692565917969,37.59000015258789,98.4688720703125,81.94999694824219
2022-04-19,429.991455078125,272.04449462890625,140.97584533691406,47.50383377075195,44.300655364990234,95.85033416748047,203.46768188476562,157.03958129882812,45.73972702026367,110.4961166381836,69.94354248046875,103.56159210205078,81.7125473022461,37.0099983215332,100.61463928222656,77.9000015258789
2022-04-20,429.67266845703125,268.9693908691406,142.14468383789062,47.7640495300293,44.81028747558594,94.90965270996094,204.39291381835938,156.66221618652344,45.776832580566406,112.71994018554688,70.16197204589844,104.63740539550781,82.63983917236328,37.220001220703125,102.28759002685547,76.0999984741211
2022-04-21,423.2474670410156,263.381103515625,140.63650512695312,47.03158950805664,44.737491607666016,92.6124038696289,200.03671264648438,153.0529022216797,45.7119026184082,111.885986328125,69.68138122558594,103.52513885498047,79.51488494873047,37.09000015258789,101.57841491699219,81.5999984741211
2022-04-22,411.6339416503906,255.82154846191406,136.96031188964844,45.74014663696289,43.818336486816406,90.10722351074219,194.8131561279297,148.28240966796875,45.68408203125,111.18179321289062,69.26193237304688,103.40660095214844,76.89065551757812,36.720001220703125,99.79633331298828,91.80000305175781
2022-04-25,414.02044677734375,259.1134338378906,136.9414825439453,46.0196418762207,43.57263946533203,91.79055786132812,196.07568359375,149.3951873779297,45.7490119934082,112.293701171875,69.84741973876953,104.55534362792969,74.6280746459961,36.060001373291016,99.541748046875,89.6500015258789
2022-04-26,402.03009033203125,248.92239379882812,134.55670166015625,44.834205627441406,43.126708984375,88.32488250732422,190.1486053466797,143.82154846191406,45.841766357421875,113.4241714477539,69.43668365478516,104.50066375732422,74.60953521728516,36.11000061035156,97.90514373779297,99.05000305175781
2022-04-27,403.1604919433594,249.49400329589844,134.7640838623047,45.1715202331543,43.063011169433594,88.42391967773438,189.91732788085938,143.76348876953125,45.804649353027344,111.96942138671875,69.09589385986328,103.49776458740234,75.9541015625,35.84000015258789,97.25959777832031,101.0999984741211
2022-04-28,413.3441162109375,258.3150939941406,136.73414611816406,46.25094223022461,43.4907341003418,92.53319549560547,193.61810302734375,147.66311645507812,45.776832580566406,112.13616943359375,69.48037719726562,103.8077621459961,78.52268981933594,36.040000915527344,99.05077362060547,95.8499984741211
2022-04-29,398.06866455078125,246.96104431152344,132.62437438964844,44.68000793457031,42.32587814331055,88.7110595703125,187.98016357421875,142.17652893066406,45.7119026184082,110.68143463134766,68.6240005493164,102.65901184082031,76.77938842773438,36.040000915527344,94.50464630126953,103.1500015258789
2022-05-02,400.46484375,250.20364379882812,132.680908203125,44.89203643798828,42.14387893676758,90.60232543945312,189.5317840576172,144.0731201171875,45.688690185546875,108.76290893554688,68.62837982177734,102.05040740966797,77.28939056396484,35.369998931884766,92.22250366210938,101.75
2022-05-03,402.3006286621094,249.98683166503906,133.8120574951172,45.258262634277344,42.53518295288086,90.72114562988281,191.26658630371094,145.1859130859375,45.67013168334961,109.49615478515625,68.98807525634766,102.70834350585938,80.73889923095703,35.470001220703125,93.36812591552734,95.5999984741211
2022-05-04,414.5518493652344,258.1180114746094,137.384521484375,46.65571975708008,43.57263946533203,94.03827667236328,196.33592224121094,149.95643615722656,45.79079055786133,110.09947204589844,69.68988037109375,103.7134780883789,84.2440414428711,35.81999969482422,94.44100952148438,86.8499984741211
2022-05-05,399.8174743652344,245.2263946533203,134.3870391845703,45.02696990966797,42.99930953979492,89.26556396484375,188.90536499023438,143.52159118652344,45.72582244873047,107.08291625976562,68.45292663574219,102.12352752685547,82.7882080078125,35.66999816894531,91.92245483398438,102.25
2022-05-06,397.4309997558594,241.86549377441406,134.32106018066406,44.64146041870117,43.28142166137695,88.23577880859375,186.00448608398438,141.90557861328125,45.69797897338867,105.50502014160156,68.06694030761719,101.25543975830078,85.42171478271484,35.7400016784668,90.83139038085938,100.9000015258789
2022-05-09,384.7063903808594,231.21119689941406,131.15390014648438,43.33074188232422,42.81730651855469,84.57206726074219,178.09205627441406,135.11273193359375,45.82789611816406,106.4332046508789,67.34758758544922,101.61180877685547,77.06684112548828,35.209999084472656,86.830810546875,108.94999694824219
2022-05-10,385.59527587890625,233.15281677246094,130.75802612304688,43.26327896118164,42.15298080444336,85.89893341064453,177.321044921875,135.92555236816406,45.79079055786133,107.39849853515625,67.73358917236328,102.04127502441406,77.61393737792969,34.90999984741211,85.2487564086914,105.3499984741211
2022-05-11,379.4696044921875,226.25364685058594,130.08876037597656,42.627193450927734,42.23487854003906,83.01748657226562,173.53350830078125,132.6742401123047,45.8000602722168,109.46832275390625,67.33000946044922,102.5164566040039,78.38357543945312,35.20000076293945,85.06690216064453,104.4000015258789
2022-05-12,379.073486328125,225.8889617919922,130.3149871826172,42.63683319091797,42.27128219604492,82.62140655517578,175.57666015625,132.82907104492188,45.865028381347656,109.26412963867188,67.3037338256836,102.5621337890625,78.30940246582031,34.65999984741211,85.73065185546875,102.55000305175781
2022-05-13,388.13629150390625,234.38482666015625,132.0493621826172,43.504215240478516,42.662593841552734,85.77019500732422,181.26280212402344,137.75440979003906,45.846458435058594,107.64910888671875,67.3826675415039,102.02299499511719,81.36945343017578,34.38999938964844,87.99461364746094,95.9000015258789
2022-05-16,386.56146240234375,231.31961059570312,132.4829864501953,43.36928939819336,43.00840377807617,84.6314926147461,180.22195434570312,135.98361206054688,45.88358688354492,107.53771209716797,67.28618621826172,102.16008758544922,83.10347747802734,34.709999084472656,87.43997955322266,91.94999694824219
2022-05-17,394.51312255859375,236.85867309570312,134.58497619628906,44.323421478271484,43.4907341003418,86.88912963867188,185.4744110107422,139.22520446777344,45.772220611572266,106.23826599121094,67.22474670410156,101.57528686523438,84.66131591796875,34.5099983215332,88.63106536865234,89.69999694824219
2022-05-18,378.60968017578125,225.90872192382812,130.10763549804688,42.71393966674805,42.398677825927734,82.70061492919922,178.8052215576172,132.80006408691406,45.8000602722168,108.5030288696289,66.6720962524414,101.94988250732422,82.17619323730469,34.5099983215332,86.05797576904297,102.8499984741211
2022-05-19,376.29083251953125,225.7017059326172,128.95765686035156,42.4151611328125,41.98006057739258,82.26493072509766,179.09434509277344,132.8871307373047,45.88358688354492,108.76290893554688,67.1194839477539,102.22403717041016,81.88873291015625,35.029998779296875,85.67609405517578,96.19999694824219
2022-05-20,376.4551086425781,225.3567657470703,129.212158203125,42.45372009277344,42.0528678894043,82.21542358398438,178.67991638183594,132.60650634765625,45.91143798828125,109.99736785888672,67.07562255859375,102.72660827636719,82.33383178710938,35.040000915527344,86.22162628173828,96.6500015258789
2022-05-23,383.4986267089844,229.4568328857422,131.53094482421875,43.610233306884766,42.52937316894531,83.77000427246094,180.71347045898438,135.58685302734375,45.87430953979492,108.18745422363281,67.33881378173828,102.36109161376953,85.05078125,35.22999954223633,87.2217788696289,95.1500015258789
2022-05-24,380.5710754394531,224.28244018554688,132.07763671875,43.26327896118164,43.01318359375,81.6312255859375,178.0631561279297,133.2354736328125,45.99496841430664,110.32223510742188,67.74234008789062,103.70436096191406,85.18060302734375,35.47999954223633,87.95823669433594,95.5999984741211
2022-05-25,383.9333801269531,227.17025756835938,132.99197387695312,43.71624755859375,43.33268356323242,82.79962921142578,181.49412536621094,135.31591796875,46.01351547241211,110.75846862792969,68.76875305175781,104.77349853515625,87.74918365478516,35.2599983215332,88.70380401611328,93.44999694824219
2022-05-26,391.60491943359375,233.37948608398438,134.7640838623047,44.689640045166016,43.44221878051758,84.94835662841797,185.65753173828125,139.40907287597656,46.022796630859375,110.25724792480469,69.72499084472656,104.80088806152344,89.08448791503906,35.20000076293945,88.81291961669922,92.44999694824219
2022-05-27,401.2184753417969,241.47128295898438,136.9132080078125,45.701595306396484,43.834747314453125,88.04763793945312,190.25462341308594,143.1538848876953,46.022796630859375,110.52644348144531,70.34783172607422,105.34915924072266,91.643798828125,35.22999954223633,91.19508361816406,88.94999694824219
2022-05-31,398.9672546386719,240.31813049316406,135.81980895996094,45.40283203125,43.487857818603516,87.44361877441406,187.90309143066406,141.3250274658203,45.97639846801758,108.18745422363281,69.7425308227539,104.57244873046875,90.42903900146484,34.869998931884766,90.07674407958984,87.44999694824219
2022-06-01,395.7401428222656,238.43563842773438,134.75466918945312,44.86312484741211,43.23225784301758,87.17626953125,186.6309051513672,140.92828369140625,45.87702560424805,108.06377410888672,69.4844741821289,103.96240234375,92.63599395751953,35.09000015258789,89.3311767578125,86.8499984741211
2022-06-02,403.27642822265625,245.82760620117188,135.89520263671875,45.63412857055664,43.259647369384766,89.82997131347656,191.025634765625,141.57659912109375,45.89560317993164,108.11956787109375,69.77510070800781,104.00821685791016,92.53398895263672,35.52000045776367,90.55862426757812,85.05000305175781
2022-06-03,396.6581115722656,239.72677612304688,134.77349853515625,45.046241760253906,42.97666931152344,87.42381286621094,189.1173858642578,140.96697998046875,45.87702560424805,107.88710021972656,69.25550842285156,103.67845153808594,93.78582763671875,35.150001525878906,89.34935760498047,85.8499984741211
2022-06-06,397.8658142089844,240.6236572265625,135.02801513671875,45.16188430786133,42.97666931152344,87.60205078125,190.08114624023438,141.10243225097656,45.82130813598633,105.89728546142578,68.73590850830078,102.94566345214844,94.3885726928711,34.97999954223633,89.0675048828125,84.8499984741211
2022-06-07,401.6822204589844,242.81167602539062,136.55502319335938,45.585941314697266,43.387454986572266,88.67147064208984,192.42306518554688,143.37643432617188,45.830589294433594,107.04096221923828,68.8944320678711,103.49526977539062,97.73607635498047,35.209999084472656,90.2949447631836,82.5
2022-06-08,397.3150634765625,240.8996124267578,134.77349853515625,45.05587387084961,42.73019790649414,87.85950469970703,189.36798095703125,142.0410614013672,45.79344940185547,106.09255981445312,68.30438995361328,102.89988708496094,96.96642303466797,35.20000076293945,88.21282958984375,82.5
2022-06-09,387.8657531738281,234.37498474121094,131.88912963867188,43.85117721557617,41.79910659790039,85.42747497558594,185.13710021972656,138.92022705078125,45.774879455566406,106.44587707519531,67.75837707519531,102.22207641601562,95.21814727783203,35.09000015258789,86.12161254882812,86.5
2022-06-10,376.6193542480469,225.49473571777344,129.08016967773438,42.33806610107422,41.41569519042969,81.99850463867188,179.8075408935547,136.74717712402344,45.57057189941406,105.78569793701172,66.60469055175781,101.23283386230469,93.73561096191406,35.560001373291016,84.21224975585938,91.69999694824219
2022-06-13,362.31982421875,215.175537109375,124.8102035522461,40.71894454956055,39.909507751464844,77.99469757080078,171.05665588378906,132.03244018554688,45.3291130065918,102.46624755859375,64.37661743164062,98.89708709716797,88.49544525146484,34.619998931884766,80.0025405883789,104.05000305175781
2022-06-14,361.22802734375,215.27407836914062,123.93356323242188,40.61293029785156,39.45309829711914,78.42085266113281,170.42056274414062,131.37274169921875,45.254817962646484,101.17379760742188,64.79934692382812,98.38417053222656,88.29963684082031,34.34000015258789,79.39336395263672,100.9000015258789
2022-06-15,366.3778076171875,220.62588500976562,124.57454681396484,41.046627044677734,39.498741149902344,80.29389953613281,172.7143096923828,131.4794464111328,45.41268539428711,103.06132507324219,66.0586929321289,99.92298889160156,86.5560302734375,34.79999923706055,81.27545928955078,94.9000015258789
2022-06-16,354.25213623046875,211.87379455566406,121.20001220703125,39.658809661865234,38.81410598754883,76.83518981933594,164.51275634765625,128.11314392089844,45.48697280883789,103.87957763671875,65.01070404052734,100.03291320800781,80.81234741210938,35.189998626708984,79.13878631591797,100.94999694824219
2022-06-17,355.01580810546875,214.18008422851562,120.66272735595703,39.71662902832031,38.567630767822266,77.65776062011719,166.11257934570312,126.35725402832031,45.45912170410156,104.21430969238281,65.21324920654297,100.23439025878906,75.36705780029297,34.88999938964844,79.7388687133789,98.0
2022-06-21,363.952880859375,219.6304168701172,123.6036605834961,40.6764030456543,39.3937873840332,79.58037567138672,168.72438049316406,130.58692932128906,45.440547943115234,102.44766235351562,65.1692123413086,99.2268295288086,79.12467956542969,34.7599983215332,80.84811401367188,96.05000305175781
2022-06-22,363.29302978515625,219.6304168701172,123.31143951416016,40.3568000793457,39.35716247558594,79.27313995361328,168.33883666992188,129.85935974121094,45.57985305786133,105.26500701904297,65.151611328125,99.9504623413086,75.11528778076172,34.91999816894531,81.87554168701172,92.30000305175781
2022-06-23,366.8542175292969,223.81637573242188,123.67667388916016,40.45365905761719,39.76016616821289,80.680419921875,170.3879852294922,130.29591369628906,45.626277923583984,106.12975311279297,65.61836242675781,100.7198715209961,71.66536712646484,34.68000030517578,83.43106842041016,92.30000305175781
2022-06-24,378.5179138183594,232.19618225097656,126.86417388916016,41.770790100097656,40.5844841003418,83.93102264404297,176.29641723632812,133.00253295898438,45.607723236083984,104.66061401367188,66.08512115478516,100.83894348144531,73.0080337524414,34.65999984741211,85.20620727539062,90.4000015258789
2022-06-27,377.0721435546875,229.73849487304688,127.1772232055664,41.72237014770508,40.76768112182617,83.20756530761719,176.56719970703125,134.0696563720703,45.55198669433594,103.76801300048828,65.67999267578125,99.9138412475586,75.76799011230469,34.630001068115234,85.0781021118164,87.5999984741211
2022-06-28,369.367431640625,222.37535095214844,126.0198745727539,41.12190628051758,40.60281753540039,80.48220825195312,173.7628631591797,133.09954833984375,45.55198669433594,104.25151824951172,64.9578628540039,99.88634490966797,78.1363296508789,34.560001373291016,84.04413604736328,90.1500015258789
2022-06-29,369.0666809082031,222.8195037841797,125.5455322265625,40.99599838256836,40.57532501220703,80.4722900390625,172.022216796875,132.68240356445312,45.626277923583984,105.87870025634766,64.86100006103516,100.48174285888672,74.6863784790039,34.54999923706055,83.52256774902344,90.4000015258789
2022-06-30,366.0682373046875,219.99664306640625,125.10916137695312,40.6764030456543,40.42879104614258,79.23348999023438,170.3009490966797,132.29434204101562,45.682003021240234,106.80851745605469,64.82575225830078,100.78399658203125,72.58845520019531,34.310001373291016,83.36701965332031,91.25
2022-07-01,369.94000244140625,222.1384735107422,126.37088012695312,40.9572639465332,40.95085525512695,79.21368408203125,172.7087860107422,133.71070861816406,45.81308364868164,107.90507507324219,65.44412231445312,102.0578842163086,73.4183120727539,34.29999923706055,84.86764526367188,88.9000015258789
2022-07-05,370.638671875,225.99771118164062,124.97634887695312,40.811988830566406,40.27308654785156,80.9876480102539,173.32769775390625,131.6831817626953,45.8316764831543,108.75289916992188,65.38219451904297,102.03032684326172,69.52081298828125,33.58000183105469,84.6297378540039,88.8499984741211
2022-07-06,371.8904113769531,227.17227172851562,125.0901870727539,40.9863166809082,40.245601654052734,81.56245422363281,172.14794921875,132.06153869628906,45.710819244384766,106.92682647705078,65.13447570800781,101.5251693725586,67.86111450195312,33.04999923706055,84.47417449951172,87.4000015258789
2022-07-07,377.4602355957031,231.77175903320312,126.37088012695312,41.56740951538086,40.47457504272461,83.6238021850586,176.17071533203125,133.38087463378906,45.66436004638672,105.98585510253906,66.196044921875,101.5159912109375,71.24578857421875,33.06999969482422,84.70294189453125,86.44999694824219
2022-07-08,377.14971923828125,231.6927947998047,126.25703430175781,41.54804229736328,40.33719253540039,83.70308685302734,175.5421600341797,133.59429931640625,45.61785888671875,104.8119888305664,66.24909973144531,101.35067749023438,71.19916534423828,33.09000015258789,84.25458526611328,84.6500015258789
2022-07-11,372.8413391113281,227.44863891601562,125.53604888916016,41.180015563964844,40.43794250488281,81.90930938720703,172.78616333007812,133.03164672851562,45.636451721191406,106.61939239501953,65.8775634765625,101.63538360595703,70.42524719238281,32.880001068115234,84.07157897949219,87.05000305175781
2022-07-12,369.5421142578125,224.47769165039062,124.9194107055664,40.841041564941406,40.34635925292969,80.65068054199219,172.22528076171875,131.7122802734375,45.66436004638672,107.2529067993164,66.14293670654297,101.78235626220703,68.8494644165039,32.77000045776367,83.74217987060547,87.9000015258789
2022-07-13,367.60137939453125,223.75717163085938,124.05615234375,40.69577407836914,40.07157897949219,80.2641830444336,171.86749267578125,131.2950897216797,45.608558654785156,108.48271179199219,66.07219696044922,102.544677734375,69.12920379638672,32.939998626708984,83.33956909179688,86.55000305175781
2022-07-14,366.70867919921875,224.10264587402344,122.99363708496094,40.59891891479492,39.769325256347656,80.57140350341797,169.93345642089844,130.74220275878906,45.59926223754883,107.59762573242188,65.94834899902344,101.89256286621094,67.79584503173828,32.45000076293945,82.5892562866211,86.69999694824219
2022-07-15,373.7146911621094,228.2382354736328,125.46964263916016,41.373714447021484,40.236446380615234,82.0579605102539,173.260009765625,132.81820678710938,45.608558654785156,108.20320129394531,66.78873443603516,102.7099838256836,69.28770446777344,32.400001525878906,83.98922729492188,82.30000305175781
2022-07-18,370.6289367675781,226.29379272460938,124.5114974975586,41.11222457885742,39.94331741333008,81.28495025634766,173.0666046142578,131.55703735351562,45.59926223754883,107.07591247558594,66.14293670654297,101.99359893798828,71.06861114501953,32.41999816894531,83.39446258544922,84.69999694824219
2022-07-19,380.6430358886719,233.51878356933594,127.31953430175781,42.274410247802734,40.38438034057617,83.94092559814453,178.85902404785156,133.91441345214844,45.543487548828125,106.4982681274414,67.01873779296875,102.27830505371094,73.5768051147461,32.5099983215332,85.55390167236328,83.5
2022-07-20,383.0689392089844,237.2200927734375,127.1108169555664,42.51652908325195,40.19142532348633,85.68515014648438,181.47962951660156,133.49729919433594,45.5248908996582,106.77779388427734,67.31065368652344,102.1681137084961,75.22718811035156,32.209999084472656,85.35260009765625,81.6500015258789
2022-07-21,386.9697570800781,240.9905242919922,127.62309265136719,42.78770065307617,40.11790084838867,86.74556732177734,182.65939331054688,133.59429931640625,45.66436004638672,108.6224594116211,68.10680389404297,103.56414794921875,73.64208984375,32.65999984741211,86.02971649169922,79.55000305175781
2022-07-22,383.3794860839844,236.72659301757812,127.36695098876953,42.390621185302734,40.228172302246094,84.60493469238281,180.3868865966797,133.419677734375,45.785194396972656,110.44851684570312,68.01832580566406,104.36317443847656,72.5045394897461,32.75,86.47806549072266,79.1500015258789
2022-07-25,383.8452453613281,235.44346618652344,128.3440704345703,42.49715805053711,40.59572219848633,83.8814697265625,181.19920349121094,135.0979766845703,45.738712310791016,109.36778259277344,68.00065612792969,103.4814682006836,76.04769897460938,32.650001525878906,86.62446594238281,78.1500015258789
2022-07-26,379.3039245605469,230.54786682128906,127.79385375976562,42.090396881103516,40.66922378540039,81.99850463867188,179.66162109375,134.8360595703125,45.72941207885742,109.4516372680664,67.5229721069336,103.4631118774414,75.62812805175781,32.61000061035156,86.71597290039062,79.94999694824219
